basin_id,country,country_iso3,climate_zone,rainfall_mm,avg_temp_c,avg_slope_deg,soil_type,ndvi,risk_quantity,risk_quality,regulatory_risk,water_rights,risk_driver,historical_outcome
BSN-2696,Australia,,Arid,64.1,22.5,2.6,Rock,0.16,4.2,4.0,1.8,Restricted,water_quality|water_quantity|land_degradation,
BSN-2697,USA,USA,Arid,110.9,21.0,6.6,Sand,0.18,5.0,4.3,1.5,Restricted,water_quality|water_quantity|land_degradation|erosion,
BSN-2698,Canada,CAN,Wet,1289.0,12.4,5.5,Clay,0.83,2.4,2.2,2.3,Restricted,low_materiality,
BSN-2699,Italy,ITA,Mediterranean,678.1,6.7,0.1,Clay,0.43,1.1,3.6,3.1,Restricted,water_quality|governance_risk,
BSN-2700,UK,GBR,Wet,1243.8,12.4,18.2,Loam,0.84,4.3,3.8,3.8,Restricted,water_quality|water_quantity|governance_risk|erosion,
BSN-2701,Chile,CHL,Mediterranean,796.9,16.5,1.4,Silt,0.48,2.6,4.4,3.9,Restricted,water_quality|governance_risk,
BSN-2702,Italy,ITA,Mediterranean,655.3,11.6,1.4,Clay,0.53,2.6,3.9,3.6,Restricted,water_quality|governance_risk,
BSN-2703,Chile,CHL,Mediterranean,706.4,19.5,0.0,Clay,0.6,4.0,1.6,3.1,Available,water_quantity|governance_risk,
BSN-2704,Italy,ITA,Mediterranean,651.3,7.4,2.2,Loam,0.4,2.0,2.9,2.9,Available,low_materiality,
BSN-2705,Australia,,Arid,87.8,31.3,0.8,Sand,0.01,4.0,3.2,3.4,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2706,Chile,CHL,Mediterranean,900.4,17.3,1.1,Clay,0.54,1.0,3.6,2.9,Available,water_quality,
BSN-2707,USA,USA,Mediterranean,378.5,13.7,0.3,Clay,0.57,3.1,2.4,2.5,Available,water_quantity,
BSN-2708,Spain,,Mediterranean,443.5,14.6,0.4,Loam,0.5,1.7,2.7,3.4,Locked,governance_risk,
BSN-2709,Spain,,Mediterranean,1022.9,9.5,0.8,Loam,0.63,1.9,2.5,2.2,Restricted,low_materiality,
BSN-2710,USA,USA,Arid,16.8,25.1,5.2,Sand,0.13,5.0,3.5,3.6,Restricted,water_quality|water_quantity|governance_risk|land_degradation,0.0
BSN-2711,USA,USA,Arid,64.4,20.2,4.2,Sand,0.15,4.6,2.7,2.5,Restricted,water_quantity|land_degradation,
BSN-2712,Canada,CAN,Wet,1120.6,6.4,4.9,Peat,0.9,1.0,3.3,2.6,Restricted,water_quality,
BSN-2713,Spain,,Mediterranean,567.9,9.2,0.6,Loam,0.47,1.0,2.2,1.1,Restricted,low_materiality,
BSN-2714,Australia,,Arid,56.2,22.9,5.8,Sand,0.11,5.0,3.1,2.4,Restricted,water_quality|water_quantity|land_degradation,
BSN-2715,Canada,CAN,Wet,1365.6,6.7,5.4,Clay,0.68,3.3,3.4,2.5,Available,water_quality|water_quantity,0.0
BSN-2716,Australia,,Arid,66.2,18.5,5.7,Sand,0.14,4.1,2.2,2.8,Restricted,water_quantity|land_degradation,
BSN-2717,USA,USA,Mediterranean,735.0,16.3,4.4,Clay,0.64,4.4,3.0,1.3,Locked,water_quality|water_quantity,
BSN-2718,UK,GBR,Wet,1075.6,11.3,1.3,Clay,0.78,3.4,3.9,3.2,Restricted,water_quality|water_quantity|governance_risk,
BSN-2719,USA,USA,Mediterranean,374.4,13.6,1.1,Loam,0.65,2.3,3.1,3.1,Restricted,water_quality|governance_risk,0.0
BSN-2720,Chile,CHL,Arid,7.7,24.7,8.1,Sand,0.11,5.0,3.4,1.0,Available,water_quality|water_quantity|land_degradation|erosion,
BSN-2721,USA,USA,Arid,94.0,23.2,4.5,Rock,0.04,4.4,1.0,3.1,Restricted,water_quantity|governance_risk|land_degradation,
BSN-2722,Chile,CHL,Mediterranean,710.1,7.7,1.4,Silt,0.69,2.9,2.6,3.6,Restricted,governance_risk,
BSN-2723,Australia,,Arid,49.1,21.2,1.9,Sand,0.1,3.8,2.7,1.7,Restricted,water_quantity|land_degradation,
BSN-2724,Spain,,Mediterranean,591.1,16.3,1.1,Clay,0.51,2.5,2.5,3.0,Restricted,governance_risk,
BSN-2725,Chile,CHL,Arid,67.5,22.0,1.7,Sand,0.1,4.9,3.8,2.8,Restricted,water_quality|water_quantity|land_degradation,
BSN-2726,USA,USA,Mediterranean,904.6,8.8,0.8,Silt,0.42,3.1,3.8,1.9,Locked,water_quality|water_quantity,
BSN-2727,Chile,CHL,Wet,1032.6,8.9,4.7,Peat,0.78,3.0,3.3,2.2,Available,water_quality|water_quantity,
BSN-2728,UK,GBR,Wet,1292.4,12.4,16.2,Clay,0.77,2.6,2.9,3.0,Restricted,governance_risk|erosion,
BSN-2729,Italy,ITA,Mediterranean,553.4,14.5,1.1,Loam,0.44,3.3,1.5,2.5,Restricted,water_quantity,
BSN-2730,Italy,ITA,Mediterranean,761.6,18.9,2.5,Loam,0.54,1.0,4.9,1.0,Restricted,water_quality,
BSN-2731,Spain,,Mediterranean,618.5,13.1,1.1,Clay,0.64,1.9,2.8,3.2,Restricted,governance_risk,
BSN-2732,Chile,CHL,Mediterranean,412.3,18.2,1.3,Clay,0.56,4.0,3.2,1.0,Locked,water_quality|water_quantity,
BSN-2733,Spain,,Mediterranean,767.7,22.6,0.6,Loam,0.63,1.7,2.6,2.2,Restricted,low_materiality,
BSN-2734,Australia,,Arid,0.0,28.6,2.9,Rock,0.08,4.0,3.1,2.3,Restricted,water_quality|water_quantity|land_degradation,
BSN-2735,Chile,CHL,Wet,1200.6,6.3,5.5,Loam,0.72,4.4,4.6,2.7,Restricted,water_quality|water_quantity,
BSN-2736,Chile,CHL,Mediterranean,953.7,14.0,0.7,Clay,0.7,2.3,2.9,2.0,Locked,low_materiality,
BSN-2737,Australia,,Arid,1.6,24.2,5.5,Rock,0.01,4.0,4.5,1.5,Restricted,water_quality|water_quantity|land_degradation,
BSN-2738,USA,USA,Mediterranean,584.8,13.4,1.3,Clay,0.52,2.0,3.3,2.1,Restricted,water_quality,
BSN-2739,Spain,,Mediterranean,786.8,15.4,2.2,Silt,0.65,1.0,5.0,1.0,Restricted,water_quality,
BSN-2740,Canada,CAN,Wet,1568.9,8.8,5.9,Clay,0.62,1.7,4.3,2.7,Restricted,water_quality,
BSN-2741,Chile,CHL,Wet,879.5,9.9,6.4,Clay,0.75,1.9,4.6,3.0,Restricted,water_quality|governance_risk|erosion,
BSN-2742,UK,GBR,Wet,1041.7,12.3,3.7,Clay,0.79,1.0,2.9,1.3,Locked,low_materiality,
BSN-2743,USA,USA,Arid,47.8,16.6,6.7,Sand,0.03,4.9,3.1,2.9,Available,water_quality|water_quantity|land_degradation|erosion,
BSN-2744,Italy,ITA,Mediterranean,495.7,11.2,0.3,Clay,0.64,1.4,2.0,1.8,Restricted,low_materiality,
BSN-2745,USA,USA,Mediterranean,318.2,17.2,2.9,Clay,0.59,1.5,2.7,3.1,Restricted,governance_risk,
BSN-2746,USA,USA,Arid,74.7,25.9,1.6,Rock,0.08,5.0,3.1,2.8,Restricted,water_quality|water_quantity|land_degradation,0.0
BSN-2747,Spain,,Mediterranean,745.9,7.8,0.8,Loam,0.65,2.3,3.4,2.3,Locked,water_quality,
BSN-2748,Chile,CHL,Wet,1217.5,12.7,5.3,Clay,0.77,1.2,3.8,1.0,Restricted,water_quality,
BSN-2749,Australia,,Arid,35.6,22.6,7.4,Sand,0.15,4.7,4.1,2.2,Restricted,water_quality|water_quantity|land_degradation|erosion,
BSN-2750,Italy,ITA,Mediterranean,791.1,16.5,2.6,Clay,0.6,1.2,2.8,2.1,Restricted,low_materiality,
BSN-2751,Italy,ITA,Mediterranean,682.5,16.2,3.5,Silt,0.45,1.6,4.0,3.7,Available,water_quality|governance_risk,
BSN-2752,Chile,CHL,Arid,158.3,28.0,2.4,Sand,0.06,4.9,3.9,3.5,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2753,Spain,,Mediterranean,588.2,18.4,0.9,Silt,0.68,2.5,2.5,3.2,Restricted,governance_risk,0.0
BSN-2754,UK,GBR,Wet,1267.2,14.3,5.8,Clay,0.75,3.9,2.7,2.9,Restricted,water_quantity,
BSN-2755,Chile,CHL,Wet,1085.7,7.0,3.7,Peat,0.61,4.5,1.7,2.6,Restricted,water_quantity,
BSN-2756,Chile,CHL,Wet,1067.8,13.5,7.5,Clay,0.73,2.3,3.5,2.3,Restricted,water_quality|erosion,
BSN-2757,Chile,CHL,Mediterranean,472.3,19.7,1.8,Silt,0.55,1.0,2.5,2.6,Restricted,low_materiality,0.0
BSN-2758,USA,USA,Arid,90.2,26.4,2.1,Sand,0.1,4.8,3.1,3.1,Locked,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2759,Chile,CHL,Mediterranean,717.2,11.8,1.5,Loam,0.53,3.1,1.7,2.2,Available,water_quantity,
BSN-2760,Italy,ITA,Mediterranean,498.3,7.8,1.4,Silt,0.59,1.0,5.0,2.5,Restricted,water_quality,
BSN-2761,Chile,CHL,Wet,1234.6,9.4,6.9,Clay,0.82,3.5,1.6,2.7,Available,water_quantity|erosion,
BSN-2762,USA,USA,Arid,48.0,24.8,2.9,Sand,0.1,3.5,2.4,2.3,Restricted,water_quantity|land_degradation,
BSN-2763,Chile,CHL,Mediterranean,749.1,10.0,0.6,Clay,0.41,3.4,1.7,2.0,Available,water_quantity,
BSN-2764,Chile,CHL,Arid,80.4,18.8,3.8,Sand,0.03,4.1,2.4,1.0,Available,water_quantity|land_degradation,
BSN-2765,Italy,ITA,Mediterranean,590.5,19.4,0.6,Clay,0.48,2.0,2.9,3.9,Restricted,governance_risk,1.0
BSN-2766,UK,GBR,Wet,1543.5,10.0,3.9,Loam,0.9,3.5,1.8,3.4,Restricted,water_quantity|governance_risk,
BSN-2767,Italy,ITA,Mediterranean,319.1,11.6,0.6,Loam,0.61,3.2,3.2,1.1,Restricted,water_quality|water_quantity,
BSN-2768,Chile,CHL,Mediterranean,773.0,11.5,2.0,Clay,0.41,2.8,3.3,2.1,Available,water_quality,
BSN-2769,Italy,ITA,Mediterranean,402.8,13.1,1.2,Loam,0.69,2.1,3.4,2.4,Restricted,water_quality,
BSN-2770,Spain,,Mediterranean,619.1,22.2,1.9,Silt,0.52,3.4,2.0,3.0,Restricted,water_quantity|governance_risk,
BSN-2771,UK,GBR,Wet,1252.6,8.1,3.1,Loam,0.83,1.3,4.2,1.0,Restricted,water_quality,
BSN-2772,Canada,CAN,Wet,1035.1,9.8,9.5,Clay,0.71,2.3,3.0,3.9,Restricted,water_quality|governance_risk|erosion,0.0
BSN-2773,UK,GBR,Wet,800.6,16.7,4.9,Clay,0.67,3.2,4.0,1.4,Available,water_quality|water_quantity,1.0
BSN-2774,Chile,CHL,Wet,1275.2,10.0,3.0,Peat,0.78,2.9,4.9,3.0,Restricted,water_quality|governance_risk,
BSN-2775,Spain,,Mediterranean,879.7,14.4,0.6,Loam,0.58,2.8,2.4,2.8,Restricted,low_materiality,
BSN-2776,Italy,ITA,Mediterranean,534.8,15.3,1.1,Clay,0.68,2.2,4.5,2.6,Restricted,water_quality,
BSN-2777,Spain,,Mediterranean,529.1,12.7,3.1,Loam,0.42,3.6,4.3,2.9,Restricted,water_quality|water_quantity,
BSN-2778,Spain,,Mediterranean,626.8,15.3,1.4,Silt,0.59,4.1,2.8,2.3,Locked,water_quantity,
BSN-2779,Canada,CAN,Wet,1218.6,14.0,2.8,Peat,0.61,3.0,2.2,3.2,Restricted,water_quantity|governance_risk,
BSN-2780,Chile,CHL,Arid,46.4,18.3,2.5,Sand,0.04,4.5,3.1,2.4,Available,water_quality|water_quantity|land_degradation,
BSN-2781,Chile,CHL,Wet,600.6,6.8,5.8,Loam,0.82,2.8,2.6,1.5,Restricted,low_materiality,
BSN-2782,Spain,,Mediterranean,440.9,8.9,0.4,Clay,0.49,3.4,3.3,3.8,Restricted,water_quality|water_quantity|governance_risk,
BSN-2783,Chile,CHL,Mediterranean,830.0,15.7,4.5,Clay,0.41,1.4,3.2,1.7,Restricted,water_quality,
BSN-2784,Spain,,Mediterranean,708.9,6.7,0.3,Silt,0.54,2.6,1.6,2.2,Restricted,low_materiality,
BSN-2785,Chile,CHL,Wet,1376.5,6.8,14.0,Loam,0.78,2.7,3.1,2.7,Locked,water_quality|erosion,
BSN-2786,USA,USA,Mediterranean,717.4,22.2,7.2,Clay,0.49,1.0,3.6,1.4,Restricted,water_quality|erosion,
BSN-2787,Chile,CHL,Mediterranean,600.5,15.1,0.7,Silt,0.55,5.0,4.6,2.0,Restricted,water_quality|water_quantity,
BSN-2788,Australia,,Arid,8.1,20.9,5.9,Sand,0.13,5.0,2.5,1.8,Restricted,water_quantity|land_degradation,
BSN-2789,Chile,CHL,Mediterranean,481.5,16.9,2.2,Loam,0.64,2.9,3.2,3.1,Locked,water_quality|governance_risk,
BSN-2790,Australia,,Arid,67.3,26.1,1.0,Sand,0.09,4.8,2.9,1.7,Restricted,water_quantity|land_degradation,
BSN-2791,UK,GBR,Wet,1137.2,12.7,4.3,Clay,0.73,2.2,3.0,2.8,Available,water_quality,
BSN-2792,USA,USA,Mediterranean,504.1,16.7,0.9,Silt,0.55,4.1,1.7,2.2,Locked,water_quantity,0.0
BSN-2793,USA,USA,Mediterranean,630.5,14.1,1.5,Loam,0.64,2.3,3.0,2.0,Restricted,water_quality,
BSN-2794,USA,USA,Arid,26.8,20.2,5.2,Sand,0.02,4.2,5.0,3.0,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2795,Chile,CHL,Arid,76.4,27.3,3.4,Sand,0.07,5.0,4.3,3.3,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2796,Chile,CHL,Wet,1440.4,10.4,3.1,Peat,0.87,2.3,4.9,2.1,Available,water_quality,
BSN-2797,Australia,,Arid,78.2,29.3,1.8,Sand,0.09,3.8,2.5,3.5,Locked,water_quantity|governance_risk|land_degradation,
BSN-2798,Australia,,Arid,52.7,25.5,2.1,Rock,0.07,4.1,1.6,2.5,Restricted,water_quantity|land_degradation,
BSN-2799,Chile,CHL,Arid,54.6,22.7,3.3,Sand,0.12,4.3,2.7,1.0,Available,water_quantity|land_degradation,
BSN-2800,Chile,CHL,Wet,1250.1,12.4,1.4,Peat,0.75,2.1,2.1,3.1,Locked,governance_risk,
BSN-2801,UK,GBR,Wet,859.3,9.5,5.9,Peat,0.87,1.5,2.2,1.6,Restricted,low_materiality,
BSN-2802,USA,USA,Mediterranean,595.6,13.4,0.8,Silt,0.58,1.2,5.0,2.8,Locked,water_quality,0.0
BSN-2803,Italy,ITA,Mediterranean,462.0,9.8,0.7,Clay,0.51,2.5,3.7,3.3,Restricted,water_quality|governance_risk,
BSN-2804,Chile,CHL,Mediterranean,494.7,12.7,1.1,Clay,0.46,2.5,1.9,2.5,Available,low_materiality,
BSN-2805,Canada,CAN,Wet,783.1,9.8,8.5,Peat,0.63,2.9,2.6,2.4,Restricted,erosion,
BSN-2806,Italy,ITA,Mediterranean,741.9,12.6,1.8,Clay,0.45,1.3,1.9,2.4,Restricted,low_materiality,
BSN-2807,Australia,,Arid,24.2,21.5,1.3,Sand,0.1,4.5,3.8,2.1,Locked,water_quality|water_quantity|land_degradation,0.0
BSN-2808,Australia,,Arid,20.8,18.0,4.9,Sand,0.12,3.9,2.0,2.5,Restricted,water_quantity|land_degradation,
BSN-2809,USA,USA,Arid,110.6,11.9,6.6,Sand,0.05,4.5,4.0,2.9,Restricted,water_quality|water_quantity|land_degradation|erosion,
BSN-2810,Chile,CHL,Mediterranean,446.4,12.6,2.5,Clay,0.47,3.0,2.6,2.4,Available,water_quantity,
BSN-2811,Canada,CAN,Wet,1407.2,14.3,7.9,Loam,0.88,1.8,3.7,4.2,Restricted,water_quality|governance_risk|erosion,
BSN-2812,Spain,,Mediterranean,468.9,12.5,1.2,Silt,0.44,3.5,3.2,4.6,Restricted,water_quality|water_quantity|governance_risk,0.0
BSN-2813,USA,USA,Arid,82.8,30.2,2.5,Rock,0.04,4.9,1.5,2.0,Restricted,water_quantity|land_degradation,
BSN-2814,Chile,CHL,Arid,30.5,18.2,9.7,Sand,0.05,5.0,1.0,3.4,Available,water_quantity|governance_risk|land_degradation|erosion,
BSN-2815,Canada,CAN,Wet,987.5,12.0,5.0,Peat,0.83,2.1,2.4,3.0,Restricted,governance_risk,
BSN-2816,Italy,ITA,Mediterranean,404.0,16.0,0.6,Loam,0.47,1.4,2.5,2.3,Locked,low_materiality,
BSN-2817,Canada,CAN,Wet,946.3,15.7,1.3,Peat,0.73,3.1,2.7,2.9,Restricted,water_quantity,
BSN-2818,Italy,ITA,Mediterranean,792.8,19.5,2.2,Clay,0.66,1.0,3.0,3.5,Restricted,water_quality|governance_risk,1.0
BSN-2819,USA,USA,Mediterranean,513.1,6.9,3.4,Loam,0.48,3.4,2.8,2.9,Restricted,water_quantity,
BSN-2820,Italy,ITA,Mediterranean,531.3,10.3,2.1,Silt,0.68,1.5,1.9,1.4,Restricted,low_materiality,
BSN-2821,Chile,CHL,Arid,101.0,15.5,4.4,Sand,0.02,4.5,2.6,1.8,Restricted,water_quantity|land_degradation,0.0
BSN-2822,USA,USA,Mediterranean,169.3,12.3,0.5,Clay,0.45,1.8,3.4,2.8,Restricted,water_quality,
BSN-2823,Chile,CHL,Wet,1152.9,9.7,5.6,Peat,0.87,2.1,2.2,3.3,Restricted,governance_risk,
BSN-2824,Italy,ITA,Mediterranean,741.6,9.0,3.6,Clay,0.58,1.8,5.0,2.7,Restricted,water_quality,
BSN-2825,Italy,ITA,Mediterranean,555.3,7.3,3.8,Clay,0.56,1.4,2.4,1.5,Available,low_materiality,
BSN-2826,USA,USA,Arid,22.2,25.3,0.9,Sand,0.11,4.6,4.1,1.9,Restricted,water_quality|water_quantity|land_degradation,
BSN-2827,Canada,CAN,Wet,1321.0,10.2,0.6,Peat,0.73,2.7,2.3,2.1,Locked,low_materiality,
BSN-2828,UK,GBR,Wet,813.5,10.6,1.2,Peat,0.75,3.6,2.6,2.6,Restricted,water_quantity,
BSN-2829,USA,USA,Mediterranean,434.7,13.3,0.2,Silt,0.49,1.0,2.6,2.3,Restricted,low_materiality,
BSN-2830,Canada,CAN,Wet,869.1,17.4,15.9,Clay,0.85,2.0,2.0,3.5,Restricted,governance_risk|erosion,0.0
BSN-2831,Chile,CHL,Mediterranean,792.6,16.2,0.3,Loam,0.43,1.6,2.6,1.0,Restricted,low_materiality,
BSN-2832,USA,USA,Mediterranean,506.8,17.4,1.1,Silt,0.65,2.5,4.3,2.2,Restricted,water_quality,
BSN-2833,Canada,CAN,Wet,2022.8,14.7,4.5,Loam,0.79,3.8,4.3,3.0,Restricted,water_quality|water_quantity|governance_risk,
BSN-2834,Chile,CHL,Wet,1610.2,7.9,5.7,Clay,0.62,3.7,4.2,4.3,Locked,water_quality|water_quantity|governance_risk,
BSN-2835,Chile,CHL,Mediterranean,731.6,15.9,0.7,Silt,0.56,1.4,1.1,1.5,Available,low_materiality,
BSN-2836,Chile,CHL,Arid,60.7,15.3,5.5,Sand,0.2,4.1,5.0,2.6,Available,water_quality|water_quantity|land_degradation,
BSN-2837,Chile,CHL,Mediterranean,406.6,15.1,0.0,Clay,0.51,5.0,2.3,2.2,Restricted,water_quantity,
BSN-2838,Canada,CAN,Wet,1290.7,9.3,7.9,Loam,0.77,2.6,2.9,1.6,Restricted,erosion,0.0
BSN-2839,USA,USA,Mediterranean,512.2,15.5,0.6,Silt,0.43,2.3,2.0,3.2,Restricted,governance_risk,
BSN-2840,Chile,CHL,Mediterranean,571.3,18.6,1.7,Clay,0.42,2.5,2.7,2.5,Restricted,low_materiality,
BSN-2841,Chile,CHL,Mediterranean,715.1,17.4,1.5,Clay,0.59,1.4,2.6,2.6,Available,low_materiality,
BSN-2842,Chile,CHL,Mediterranean,485.6,18.3,0.4,Clay,0.57,2.1,3.9,2.4,Locked,water_quality,0.0
BSN-2843,USA,USA,Mediterranean,731.5,16.6,0.9,Clay,0.48,2.0,3.4,3.4,Restricted,water_quality|governance_risk,
BSN-2844,UK,GBR,Wet,1098.9,9.7,7.3,Peat,0.73,3.3,2.0,2.9,Restricted,water_quantity|erosion,
BSN-2845,Spain,,Mediterranean,774.3,19.5,1.1,Clay,0.51,1.9,3.7,3.2,Restricted,water_quality|governance_risk,
BSN-2846,USA,USA,Arid,74.5,10.5,1.5,Rock,0.18,3.8,2.1,1.0,Restricted,water_quantity|land_degradation,
BSN-2847,Chile,CHL,Arid,62.9,14.6,5.7,Sand,0.02,5.0,3.7,1.9,Restricted,water_quality|water_quantity|land_degradation,
BSN-2848,UK,GBR,Wet,1073.8,11.7,6.6,Clay,0.62,2.1,3.2,3.9,Restricted,water_quality|governance_risk|erosion,0.0
BSN-2849,Italy,ITA,Mediterranean,323.2,17.3,0.2,Clay,0.6,1.7,1.0,1.5,Available,low_materiality,
BSN-2850,Chile,CHL,Mediterranean,469.8,18.0,1.7,Loam,0.57,4.2,2.5,2.2,Locked,water_quantity,
BSN-2851,UK,GBR,Wet,1040.8,15.5,12.2,Clay,0.85,1.8,2.8,2.9,Restricted,erosion,
BSN-2852,Canada,CAN,Wet,1258.9,11.5,1.2,Peat,0.78,3.1,3.4,2.8,Restricted,water_quality|water_quantity,
BSN-2853,Canada,CAN,Wet,1147.3,15.4,5.0,Clay,0.72,2.2,1.3,2.3,Restricted,low_materiality,
BSN-2854,UK,GBR,Wet,1167.2,8.8,7.0,Clay,0.73,4.1,2.4,2.9,Restricted,water_quantity|erosion,
BSN-2855,Italy,ITA,Mediterranean,490.2,25.2,0.3,Loam,0.49,2.6,3.7,3.8,Restricted,water_quality|governance_risk,
BSN-2856,Canada,CAN,Wet,978.1,6.6,8.1,Peat,0.84,3.7,2.5,3.4,Available,water_quantity|governance_risk|erosion,0.0
BSN-2857,USA,USA,Mediterranean,676.6,15.0,2.7,Clay,0.69,2.9,2.4,3.4,Available,governance_risk,1.0
BSN-2858,Chile,CHL,Wet,1261.1,7.1,1.7,Clay,0.86,2.8,1.5,1.5,Available,low_materiality,1.0
BSN-2859,Canada,CAN,Wet,1162.8,13.1,10.5,Peat,0.64,2.3,2.4,2.6,Restricted,erosion,
BSN-2860,Canada,CAN,Wet,1428.0,4.2,6.6,Clay,0.85,3.0,2.9,1.9,Restricted,water_quantity|erosion,
BSN-2861,Italy,ITA,Mediterranean,498.6,10.5,0.1,Loam,0.54,3.0,5.0,3.3,Restricted,water_quality|water_quantity|governance_risk,
BSN-2862,USA,USA,Arid,63.2,22.1,12.1,Sand,0.12,4.1,4.1,1.0,Restricted,water_quality|water_quantity|land_degradation|erosion,
BSN-2863,Spain,,Mediterranean,518.4,13.2,3.4,Clay,0.46,2.2,1.0,2.9,Restricted,low_materiality,
BSN-2864,Canada,CAN,Wet,1187.7,16.4,1.7,Peat,0.73,3.7,3.7,1.0,Restricted,water_quality|water_quantity,
BSN-2865,Canada,CAN,Wet,1472.5,8.8,8.0,Loam,0.65,2.4,3.0,3.0,Restricted,water_quality|governance_risk|erosion,
BSN-2866,Chile,CHL,Arid,9.2,24.4,10.9,Sand,0.17,4.4,2.4,2.9,Available,water_quantity|land_degradation|erosion,
BSN-2867,USA,USA,Arid,14.5,16.1,5.4,Sand,0.1,5.0,3.5,2.2,Restricted,water_quality|water_quantity|land_degradation,0.0
BSN-2868,Chile,CHL,Arid,109.0,24.2,6.4,Rock,0.08,4.9,3.3,3.3,Restricted,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-2869,Chile,CHL,Wet,956.0,4.9,8.9,Clay,0.69,1.4,2.6,1.9,Available,erosion,0.0
BSN-2870,Canada,CAN,Wet,758.5,12.0,5.1,Loam,0.78,1.7,1.6,2.5,Restricted,low_materiality,
BSN-2871,Spain,,Mediterranean,750.6,14.4,0.2,Silt,0.41,2.2,2.5,3.1,Restricted,governance_risk,
BSN-2872,Italy,ITA,Mediterranean,522.7,22.2,0.8,Loam,0.59,1.6,1.0,2.0,Restricted,low_materiality,
BSN-2873,Chile,CHL,Wet,1307.6,3.8,3.5,Clay,0.74,2.2,2.6,1.1,Available,low_materiality,
BSN-2874,UK,GBR,Wet,1649.5,9.7,4.7,Clay,0.69,2.5,2.3,1.1,Restricted,low_materiality,
BSN-2875,Chile,CHL,Mediterranean,807.7,8.2,3.7,Loam,0.48,3.3,2.6,2.1,Available,water_quantity,
BSN-2876,USA,USA,Mediterranean,603.3,7.8,2.6,Clay,0.51,1.6,3.7,3.1,Restricted,water_quality|governance_risk,
BSN-2877,Italy,ITA,Mediterranean,583.8,14.8,1.9,Loam,0.42,4.1,2.8,3.2,Restricted,water_quantity|governance_risk,
BSN-2878,Italy,ITA,Mediterranean,455.1,18.6,3.3,Loam,0.48,2.9,1.8,2.1,Restricted,low_materiality,
BSN-2879,Spain,,Mediterranean,674.0,12.1,0.4,Silt,0.45,3.2,3.1,3.4,Restricted,water_quality|water_quantity|governance_risk,
BSN-2880,Chile,CHL,Mediterranean,451.7,16.7,0.3,Silt,0.55,3.3,4.9,3.6,Available,water_quality|water_quantity|governance_risk,
BSN-2881,Canada,CAN,Wet,796.5,6.2,3.0,Clay,0.88,1.6,4.3,3.5,Restricted,water_quality|governance_risk,
BSN-2882,Spain,,Mediterranean,347.0,9.5,0.7,Clay,0.62,3.2,2.7,2.7,Restricted,water_quantity,
BSN-2883,UK,GBR,Wet,974.6,12.0,7.7,Clay,0.62,2.6,4.3,3.1,Available,water_quality|governance_risk|erosion,
BSN-2884,Australia,,Arid,0.0,20.2,7.0,Sand,0.01,5.0,3.2,1.5,Restricted,water_quality|water_quantity|land_degradation|erosion,
BSN-2885,Italy,ITA,Mediterranean,465.9,15.4,3.1,Silt,0.68,3.5,2.7,4.9,Restricted,water_quantity|governance_risk,
BSN-2886,Chile,CHL,Arid,21.5,27.7,8.0,Sand,0.06,4.8,3.6,3.2,Restricted,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-2887,USA,USA,Mediterranean,810.4,25.8,1.1,Clay,0.42,2.5,3.4,3.8,Restricted,water_quality|governance_risk,1.0
BSN-2888,Canada,CAN,Wet,1371.5,13.2,3.5,Peat,0.77,2.9,2.2,2.3,Restricted,low_materiality,
BSN-2889,Chile,CHL,Wet,1259.8,11.7,1.4,Peat,0.73,3.3,4.8,1.8,Locked,water_quality|water_quantity,
BSN-2890,Chile,CHL,Arid,84.0,23.1,1.9,Rock,0.09,4.0,3.8,3.7,Available,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2891,USA,USA,Mediterranean,583.3,12.7,3.5,Clay,0.41,3.6,2.9,1.0,Restricted,water_quantity,
BSN-2892,UK,GBR,Wet,1310.9,7.7,3.4,Clay,0.62,2.8,4.0,3.4,Restricted,water_quality|governance_risk,
BSN-2893,USA,USA,Mediterranean,331.4,10.6,3.0,Clay,0.62,2.4,4.4,1.8,Restricted,water_quality,
BSN-2894,USA,USA,Mediterranean,582.5,18.9,1.9,Clay,0.69,4.0,3.5,1.0,Restricted,water_quality|water_quantity,
BSN-2895,Canada,CAN,Wet,1232.0,9.7,9.8,Peat,0.86,1.3,3.1,2.2,Restricted,water_quality|erosion,
BSN-2896,Italy,ITA,Mediterranean,588.2,19.5,0.9,Loam,0.61,1.0,2.9,3.2,Restricted,governance_risk,
BSN-2897,Chile,CHL,Arid,56.0,34.7,3.9,Rock,0.08,3.2,2.6,2.0,Available,water_quantity|land_degradation,
BSN-2898,Chile,CHL,Mediterranean,445.0,12.8,0.5,Clay,0.43,4.5,4.1,4.2,Locked,water_quality|water_quantity|governance_risk,
BSN-2899,Canada,CAN,Wet,903.5,6.1,5.3,Clay,0.83,2.6,4.4,1.3,Restricted,water_quality,
